user_id,workspace_id,signup_date,days_since_signup,total_sessions,total_events,avg_session_duration_min,tasks_created,tasks_completed,boards_created,premium_features_used,last_active_date,is_power_user,is_at_risk_churn,cohort_month
U008158,WS002257,2025-12-04,27,12,142,10.8,40,21,2,0,2025-12-23,False,False,2025-12
U008159,WS000314,2025-12-15,16,39,299,11.3,22,11,2,0,2025-12-31,False,False,2025-12
U008160,WS000185,2025-11-25,36,9,32,9.5,0,0,1,0,2025-12-26,False,False,2025-11
U008161,WS002103,2025-10-13,79,37,125,9.5,17,9,4,0,2025-12-25,False,False,2025-10
U008162,WS000441,2025-11-04,57,28,51,12.8,36,21,2,0,2025-12-27,False,False,2025-11
U008163,WS002092,2025-10-12,80,9,15,3.2,9,4,1,0,2025-12-29,False,False,2025-10
U008164,WS001741,2025-11-16,45,1,48,6.8,5,1,0,0,2025-12-26,False,False,2025-11
U008165,WS001692,2025-12-06,25,15,433,9.1,23,17,1,0,2025-12-30,False,False,2025-12
U008166,WS000388,2025-11-13,48,17,151,11.4,14,9,1,0,2025-12-25,False,False,2025-11
U008167,WS001904,2025-10-23,69,43,284,12.2,47,26,3,0,2025-12-29,False,False,2025-10
U008168,WS002329,2025-12-21,10,21,259,10.9,46,27,2,0,2025-12-28,False,False,2025-12
U008169,WS001038,2025-11-21,40,91,1056,29.2,259,181,15,1,2025-12-27,True,False,2025-11
U008170,WS001456,2025-12-18,13,85,594,16.7,205,174,12,0,2025-12-25,True,False,2025-12
U008171,WS001044,2025-11-16,45,6,41,7.7,6,2,1,0,2025-12-27,False,False,2025-11
U008172,WS002399,2025-10-27,65,42,372,19.1,28,17,2,0,2025-12-27,False,False,2025-10
U008173,WS000335,2025-10-09,83,45,595,18.9,50,44,11,1,2025-10-20,True,True,2025-10
U008174,WS002063,2025-11-21,40,39,357,10.2,29,15,1,0,2025-12-28,False,False,2025-11
U008175,WS000067,2025-11-10,51,13,456,8.1,37,20,2,0,2025-12-25,False,False,2025-11
U008176,WS000467,2025-10-04,88,42,459,8.5,47,33,1,0,2025-12-25,False,False,2025-10
U008177,WS001896,2025-12-06,25,8,25,5.7,9,3,0,0,2025-12-26,False,False,2025-12
U008178,WS000736,2025-12-01,30,24,452,11.9,37,20,3,0,2025-12-29,False,False,2025-12
U008179,WS000747,2025-12-03,28,0,1,4.7,1,0,0,0,2025-12-20,False,False,2025-12
U008180,WS001610,2025-11-17,44,22,63,12.6,29,16,4,0,2025-12-28,False,False,2025-11
U008181,WS000186,2025-12-15,16,32,138,14.6,16,10,4,0,2025-12-31,False,False,2025-12
U008182,WS000342,2025-11-29,32,13,153,19.9,44,26,4,0,2025-12-25,False,False,2025-11
U008183,WS001705,2025-11-14,47,37,148,13.5,17,11,2,0,2025-12-30,False,False,2025-11
U008184,WS001220,2025-11-17,44,20,295,11.8,12,7,1,0,2025-12-26,False,False,2025-11
U008185,WS001286,2025-12-09,22,38,63,13.6,28,17,2,0,2025-12-27,False,False,2025-12
U008186,WS002406,2025-11-19,42,3,47,4.8,7,2,1,0,2025-12-29,False,False,2025-11
U008187,WS001864,2025-11-30,31,41,258,9.8,23,14,3,0,2025-12-28,False,False,2025-11
U008188,WS001843,2025-11-02,59,1,4,9.9,2,1,0,0,2025-11-23,False,True,2025-11
U008189,WS001086,2025-11-01,60,20,253,11.3,15,8,3,0,2025-12-27,False,False,2025-11
U008190,WS001399,2025-12-22,9,1,2,4.0,0,0,0,0,2025-12-29,False,False,2025-12
U008191,WS000767,2025-11-30,31,1,23,4.2,1,0,1,0,2025-12-31,False,False,2025-11
U008192,WS000865,2025-11-19,42,45,147,11.6,20,12,3,0,2025-12-26,False,False,2025-11
U008193,WS000759,2025-10-28,64,30,476,19.1,16,9,3,0,2025-12-29,False,False,2025-10
U008194,WS000321,2025-10-20,72,16,207,9.9,36,24,2,0,2025-12-25,False,False,2025-10
U008195,WS002475,2025-12-25,6,19,74,12.3,28,15,4,0,2025-12-31,False,False,2025-12
U008196,WS001063,2025-10-04,88,14,309,15.0,45,26,1,0,2025-12-27,False,False,2025-10
U008197,WS000436,2025-11-03,58,5,19,8.5,0,0,0,0,2025-12-27,False,False,2025-11
U008198,WS001777,2025-10-06,86,21,226,8.6,14,7,1,0,2025-12-27,False,False,2025-10
U008199,WS002189,2025-12-28,3,44,83,12.1,35,25,4,0,2025-12-31,False,False,2025-12
U008200,WS000074,2025-12-04,27,8,25,4.5,1,0,0,0,2025-12-31,False,False,2025-12
U008201,WS000024,2025-11-30,31,9,22,6.3,8,3,0,0,2025-12-30,False,False,2025-11
U008202,WS001618,2025-11-22,39,45,471,16.8,44,25,2,0,2025-12-28,False,False,2025-11
U008203,WS000478,2025-10-16,76,43,329,19.6,45,35,4,2,2025-12-30,False,False,2025-10
U008204,WS000055,2025-11-28,33,2,46,7.0,2,0,1,0,2025-12-28,False,False,2025-11
U008205,WS000704,2025-12-29,2,38,456,12.5,45,26,4,0,2025-12-29,False,False,2025-12
U008206,WS001955,2025-10-20,72,7,23,3.5,3,1,0,0,2025-12-31,False,False,2025-10
U008207,WS001885,2025-12-06,25,4,16,6.1,2,1,0,0,2025-12-30,False,False,2025-12
U008208,WS001660,2025-12-16,15,166,1621,25.6,168,108,12,0,2025-12-29,True,False,2025-12
U008209,WS002466,2025-10-20,72,19,232,15.9,39,22,1,1,2025-12-29,False,False,2025-10
U008210,WS001994,2025-12-06,25,74,597,41.7,185,124,5,1,2025-12-28,True,False,2025-12
U008211,WS001241,2025-10-24,68,25,446,17.9,23,13,2,1,2025-12-25,False,False,2025-10
U008212,WS001478,2025-12-10,21,25,217,16.4,33,20,2,0,2025-12-30,False,False,2025-12
U008213,WS001618,2025-11-24,37,0,8,8.7,7,2,1,0,2025-12-16,False,True,2025-11
U008214,WS001240,2025-12-18,13,47,312,8.0,21,16,4,0,2025-12-25,False,False,2025-12
U008215,WS000359,2025-12-13,18,23,283,13.1,48,31,1,0,2025-12-28,False,False,2025-12
U008216,WS000513,2025-11-02,59,39,93,14.9,32,22,3,0,2025-12-28,False,False,2025-11
U008217,WS000554,2025-11-22,39,5,17,9.3,8,2,0,0,2025-12-27,False,False,2025-11
U008218,WS000057,2025-10-01,91,15,253,17.9,35,23,3,0,2025-12-29,False,False,2025-10
U008219,WS000782,2025-12-05,26,164,585,37.7,122,91,7,1,2025-12-30,True,False,2025-12
U008220,WS000459,2025-12-09,22,32,330,10.5,19,12,2,0,2025-12-30,False,False,2025-12
U008221,WS000066,2025-11-04,57,10,103,15.1,45,26,3,0,2025-12-28,False,False,2025-11
U008222,WS000771,2025-10-22,70,49,592,18.2,251,206,18,1,2025-11-25,True,True,2025-10
U008223,WS000110,2025-11-01,60,10,233,17.0,27,20,3,2,2025-12-31,False,False,2025-11
U008224,WS000858,2025-10-08,84,7,13,6.6,3,0,0,0,2025-12-30,False,False,2025-10
U008225,WS001971,2025-10-19,73,49,433,11.5,36,24,3,0,2025-12-31,False,False,2025-10
U008226,WS000595,2025-10-08,84,38,446,44.4,238,187,13,0,2025-11-04,True,True,2025-10
U008227,WS000991,2025-12-13,18,118,801,17.9,143,96,7,0,2025-12-27,True,False,2025-12
U008228,WS001785,2025-12-24,7,3,27,9.5,2,0,0,0,2025-12-31,False,False,2025-12
U008229,WS002207,2025-12-09,22,19,447,16.9,26,19,3,1,2025-12-25,False,False,2025-12
U008230,WS000782,2025-11-17,44,22,239,19.3,22,11,1,0,2025-12-29,False,False,2025-11
U008231,WS000353,2025-11-24,37,73,678,40.7,159,96,7,0,2025-12-25,True,False,2025-11
U008232,WS001233,2025-10-17,75,23,461,11.3,47,25,2,0,2025-12-30,False,False,2025-10
U008233,WS001899,2025-11-29,32,42,495,13.3,29,18,2,0,2025-12-28,False,False,2025-11
U008234,WS000607,2025-10-12,80,2,19,8.8,5,2,0,0,2025-12-31,False,False,2025-10
U008235,WS001942,2025-12-27,4,157,1906,28.5,112,68,12,1,2025-12-28,True,False,2025-12
U008236,WS001729,2025-12-24,7,14,316,19.0,26,19,3,2,2025-12-31,False,False,2025-12
U008237,WS000090,2025-11-06,55,3,31,8.3,6,2,0,0,2025-12-28,False,False,2025-11
U008238,WS000478,2025-11-17,44,0,5,9.0,2,0,1,0,2025-12-18,False,False,2025-11
U008239,WS000681,2025-10-06,86,10,117,11.5,25,14,3,0,2025-12-12,False,True,2025-10
U008240,WS000625,2025-11-18,43,41,160,14.6,39,22,4,0,2025-12-28,False,False,2025-11
U008241,WS001824,2025-12-22,9,41,266,18.2,45,31,3,0,2025-12-26,False,False,2025-12
U008242,WS001987,2025-12-18,13,95,1212,34.2,299,268,17,0,2025-12-30,True,False,2025-12
U008243,WS001932,2025-10-27,65,25,209,9.3,29,20,4,0,2025-12-31,False,False,2025-10
U008244,WS000081,2025-12-17,14,46,210,18.2,25,18,3,0,2025-12-26,False,False,2025-12
U008245,WS001842,2025-10-24,68,37,239,16.6,35,18,1,0,2025-12-31,False,False,2025-10
U008246,WS002398,2025-10-07,85,14,440,16.1,38,20,3,0,2025-12-27,False,False,2025-10
U008247,WS000994,2025-10-24,68,12,128,11.1,35,23,2,0,2025-11-21,False,True,2025-10
U008248,WS000825,2025-12-25,6,4,8,6.2,9,3,0,0,2025-12-28,False,False,2025-12
U008249,WS001208,2025-11-21,40,32,425,8.5,22,15,4,0,2025-12-28,False,False,2025-11
U008250,WS002333,2025-11-22,39,33,413,10.3,35,18,1,0,2025-12-30,False,False,2025-11
U008251,WS001605,2025-11-11,50,38,346,17.3,44,29,2,0,2025-12-30,False,False,2025-11
U008252,WS000209,2025-10-20,72,9,38,11.2,27,16,4,0,2025-11-22,False,True,2025-10
U008253,WS001368,2025-10-10,82,47,202,16.9,40,20,2,0,2025-12-30,False,False,2025-10
U008254,WS000033,2025-10-12,80,33,273,13.6,38,27,1,0,2025-12-25,False,False,2025-10
U008255,WS000421,2025-12-02,29,92,1948,36.1,51,35,10,1,2025-12-28,True,False,2025-12
U008256,WS001769,2025-11-23,38,15,431,18.2,36,21,4,2,2025-12-25,False,False,2025-11
U008257,WS001703,2025-11-01,60,33,374,17.1,46,28,3,0,2025-12-31,False,False,2025-11
U008258,WS002031,2025-10-27,65,25,227,10.6,11,8,1,0,2025-12-29,False,False,2025-10
U008259,WS002371,2025-11-20,41,12,27,8.1,16,12,3,0,2025-12-02,False,True,2025-11
U008260,WS002441,2025-10-09,83,15,242,11.5,27,17,3,0,2025-12-31,False,False,2025-10
U008261,WS002271,2025-12-02,29,37,128,17.3,43,33,4,0,2025-12-28,False,False,2025-12
U008262,WS001192,2025-11-27,34,4,13,3.0,3,1,0,0,2025-12-31,False,False,2025-11
U008263,WS000152,2025-12-13,18,1,48,6.6,1,0,0,0,2025-12-25,False,False,2025-12
U008264,WS001997,2025-10-30,62,18,424,20.0,46,27,2,0,2025-12-28,False,False,2025-10
U008265,WS001638,2025-12-29,2,85,1002,18.2,111,74,19,1,2025-12-31,True,False,2025-12
U008266,WS001992,2025-10-09,83,5,27,4.6,7,3,0,0,2025-12-31,False,False,2025-10
U008267,WS002103,2025-12-28,3,100,904,21.8,184,126,15,0,2025-12-26,True,False,2025-12
U008268,WS002421,2025-11-26,35,36,64,8.2,38,19,4,1,2025-12-26,False,False,2025-11
U008269,WS001999,2025-10-31,61,37,198,8.3,23,16,4,0,2025-12-28,False,False,2025-10
U008270,WS000950,2025-12-29,2,11,389,17.8,48,25,2,0,2025-12-29,False,False,2025-12
U008271,WS000249,2025-12-21,10,10,183,16.7,43,33,1,0,2025-12-31,False,False,2025-12
U008272,WS002164,2025-10-03,89,59,1533,39.0,101,68,14,1,2025-12-29,True,False,2025-10
U008273,WS000078,2025-12-25,6,160,1151,25.8,170,118,18,1,2025-12-25,True,False,2025-12
U008274,WS001729,2025-12-29,2,25,411,9.8,32,16,1,0,2025-12-27,False,False,2025-12
U008275,WS002361,2025-10-28,64,16,150,18.1,28,14,2,0,2025-12-27,False,False,2025-10
U008276,WS001294,2025-11-19,42,41,387,14.4,30,18,1,0,2025-12-28,False,False,2025-11
U008277,WS002267,2025-12-08,23,21,139,12.8,29,16,4,0,2025-12-26,False,False,2025-12
U008278,WS000261,2025-12-28,3,10,287,16.5,20,13,2,0,2025-12-30,False,False,2025-12
U008279,WS001098,2025-12-13,18,38,295,15.1,21,15,4,0,2025-12-27,False,False,2025-12
U008280,WS001709,2025-10-07,85,2,6,3.5,2,1,0,0,2025-12-26,False,False,2025-10
U008281,WS001939,2025-10-04,88,119,1397,25.5,89,69,15,0,2025-12-26,True,False,2025-10
U008282,WS000479,2025-10-07,85,2,13,7.8,0,0,0,0,2025-11-11,False,True,2025-10
U008283,WS002027,2025-12-26,5,5,31,5.7,7,4,1,0,2025-12-29,False,False,2025-12
U008284,WS001421,2025-10-30,62,7,113,10.6,45,33,2,0,2025-11-07,False,True,2025-10
U008285,WS001837,2025-12-11,20,13,109,12.1,30,21,1,0,2025-12-30,False,False,2025-12
U008286,WS001787,2025-12-22,9,12,45,18.1,12,7,4,2,2025-12-29,False,False,2025-12
U008287,WS000086,2025-12-02,29,165,1751,21.7,93,70,19,1,2025-12-30,True,False,2025-12
U008288,WS000661,2025-10-25,67,36,308,18.7,26,18,2,0,2025-12-31,False,False,2025-10
U008289,WS001180,2025-11-26,35,38,478,14.8,41,26,2,0,2025-12-25,False,False,2025-11
U008290,WS000788,2025-11-27,34,4,16,4.1,5,2,0,0,2025-12-28,False,False,2025-11
U008291,WS001923,2025-10-17,75,3,141,18.3,29,18,1,0,2025-11-09,False,True,2025-10
U008292,WS001409,2025-10-31,61,123,1024,30.1,156,95,19,1,2025-12-29,True,False,2025-10
U008293,WS001795,2025-10-04,88,19,457,11.8,38,26,3,0,2025-12-27,False,False,2025-10
U008294,WS000951,2025-10-03,89,11,74,19.0,10,5,1,0,2025-12-29,False,False,2025-10
U008295,WS002080,2025-12-20,11,186,936,20.0,240,160,6,1,2025-12-26,True,False,2025-12
U008296,WS000900,2025-12-19,12,1,27,4.0,6,3,0,0,2025-12-29,False,False,2025-12
U008297,WS002408,2025-12-05,26,30,261,11.0,19,11,2,0,2025-12-29,False,False,2025-12
U008298,WS001390,2025-10-17,75,16,260,9.8,31,17,3,0,2025-12-30,False,False,2025-10
U008299,WS002467,2025-12-28,3,8,7,4.0,1,0,1,0,2025-12-31,False,False,2025-12
U008300,WS001919,2025-11-07,54,4,33,11.9,37,28,2,0,2025-11-23,False,True,2025-11
U008301,WS000538,2025-11-20,41,6,36,6.3,6,1,1,0,2025-12-26,False,False,2025-11
U008302,WS001202,2025-12-28,3,14,474,17.6,19,9,2,0,2025-12-29,False,False,2025-12
U008303,WS001599,2025-10-03,89,14,41,12.7,37,26,4,0,2025-12-10,False,True,2025-10
U008304,WS001708,2025-11-26,35,185,728,23.3,82,51,15,1,2025-12-28,True,False,2025-11
U008305,WS001476,2025-10-09,83,10,44,11.2,20,14,2,0,2025-11-22,False,True,2025-10
U008306,WS001935,2025-11-20,41,42,57,16.9,33,25,4,0,2025-12-28,False,False,2025-11
U008307,WS000664,2025-11-20,41,9,21,17.1,15,7,3,0,2025-12-15,False,True,2025-11
U008308,WS000849,2025-11-25,36,18,74,15.7,47,26,3,0,2025-12-30,False,False,2025-11
U008309,WS001157,2025-11-24,37,43,334,13.7,11,6,4,2,2025-12-29,False,False,2025-11
U008310,WS000354,2025-10-16,76,5,45,5.5,8,4,0,0,2025-12-31,False,False,2025-10
U008311,WS001978,2025-12-23,8,7,16,5.8,1,0,0,0,2025-12-27,False,False,2025-12
U008312,WS000529,2025-10-07,85,32,54,14.7,29,16,3,0,2025-12-28,False,False,2025-10
U008313,WS000710,2025-12-12,19,118,1184,42.5,57,42,10,1,2025-12-31,True,False,2025-12
U008314,WS000818,2025-12-10,21,33,342,24.7,80,54,8,0,2025-12-24,True,False,2025-12
U008315,WS000641,2025-10-08,84,17,147,15.7,24,13,4,0,2025-12-29,False,False,2025-10
U008316,WS002482,2025-12-20,11,7,42,6.6,7,3,0,0,2025-12-29,False,False,2025-12
U008317,WS002016,2025-10-24,68,36,434,13.9,39,27,4,0,2025-12-26,False,False,2025-10
U008318,WS000414,2025-10-22,70,8,41,7.1,1,0,1,0,2025-12-28,False,False,2025-10
U008319,WS001704,2025-11-08,53,27,367,15.4,22,14,2,0,2025-12-28,False,False,2025-11
U008320,WS002023,2025-10-17,75,19,137,15.1,29,18,1,2,2025-12-29,False,False,2025-10
U008321,WS001244,2025-11-21,40,15,300,26.0,175,126,17,1,2025-12-13,True,True,2025-11
U008322,WS000962,2025-12-22,9,7,14,7.4,0,0,0,0,2025-12-31,False,False,2025-12
U008323,WS000858,2025-10-14,78,7,25,3.3,3,1,0,0,2025-12-29,False,False,2025-10
U008324,WS002281,2025-12-20,11,112,1089,19.7,140,84,12,0,2025-12-29,True,False,2025-12
U008325,WS000193,2025-12-20,11,5,30,4.0,5,2,0,0,2025-12-29,False,False,2025-12
U008326,WS000075,2025-12-02,29,32,88,16.3,45,27,3,0,2025-12-29,False,False,2025-12
U008327,WS001470,2025-12-21,10,5,22,5.5,6,3,1,0,2025-12-31,False,False,2025-12
U008328,WS001069,2025-12-28,3,15,75,17.2,39,28,1,0,2025-12-30,False,False,2025-12
U008329,WS001463,2025-10-25,67,48,427,16.5,42,29,4,0,2025-12-30,False,False,2025-10
U008330,WS000650,2025-11-01,60,38,277,18.9,22,15,1,0,2025-12-29,False,False,2025-11
U008331,WS000716,2025-11-18,43,73,1996,42.2,143,95,5,1,2025-12-29,True,False,2025-11
U008332,WS002063,2025-10-18,74,102,1479,40.4,167,133,12,0,2025-12-25,True,False,2025-10
U008333,WS000131,2025-12-16,15,5,32,8.6,9,2,0,0,2025-12-31,False,False,2025-12
U008334,WS000261,2025-12-09,22,57,1594,44.5,81,54,15,1,2025-12-27,True,False,2025-12
U008335,WS001384,2025-12-05,26,48,433,12.7,44,23,1,0,2025-12-27,False,False,2025-12
U008336,WS001764,2025-10-18,74,22,218,17.8,48,35,3,0,2025-12-31,False,False,2025-10
U008337,WS000467,2025-11-24,37,34,204,16.4,48,25,4,0,2025-12-29,False,False,2025-11
U008338,WS000929,2025-10-16,76,25,170,18.7,89,63,9,1,2025-11-06,True,True,2025-10
U008339,WS000495,2025-11-18,43,10,288,11.6,19,14,1,0,2025-12-25,False,False,2025-11
U008340,WS002302,2025-10-18,74,151,1541,35.7,89,63,19,0,2025-12-31,True,False,2025-10
U008341,WS000918,2025-12-08,23,108,1909,29.6,198,167,15,1,2025-12-31,True,False,2025-12
U008342,WS001993,2025-12-07,24,6,31,7.7,8,3,0,0,2025-12-26,False,False,2025-12
U008343,WS001057,2025-11-22,39,7,14,6.4,4,1,1,0,2025-12-25,False,False,2025-11
U008344,WS001394,2025-11-14,47,14,479,9.3,23,12,4,1,2025-12-29,False,False,2025-11
U008345,WS001456,2025-12-22,9,37,461,19.2,43,31,2,0,2025-12-29,False,False,2025-12
U008346,WS000192,2025-11-28,33,5,31,3.1,1,0,1,0,2025-12-31,False,False,2025-11
U008347,WS002282,2025-10-19,73,8,12,7.4,3,1,1,0,2025-12-29,False,False,2025-10
U008348,WS001096,2025-11-28,33,1,46,6.5,5,2,1,0,2025-12-30,False,False,2025-11
U008349,WS000620,2025-10-12,80,73,808,31.4,176,120,13,3,2025-12-31,True,False,2025-10
U008350,WS002112,2025-12-25,6,3,28,6.2,3,1,1,0,2025-12-27,False,False,2025-12
U008351,WS002476,2025-10-25,67,54,471,30.5,232,173,11,0,2025-11-18,True,True,2025-10
U008352,WS000427,2025-11-28,33,1,11,8.2,4,1,0,0,2025-12-20,False,False,2025-11
U008353,WS000207,2025-10-16,76,29,275,14.9,24,17,1,0,2025-12-28,False,False,2025-10
U008354,WS001794,2025-10-02,90,15,158,18.5,37,22,2,0,2025-12-27,False,False,2025-10
U008355,WS001873,2025-11-04,57,19,116,8.4,27,17,1,0,2025-12-27,False,False,2025-11
U008356,WS000455,2025-10-15,77,17,363,36.9,279,238,11,0,2025-11-20,True,True,2025-10
U008357,WS000434,2025-12-19,12,82,947,40.1,141,107,16,0,2025-12-26,True,False,2025-12
U008358,WS002498,2025-10-29,63,12,62,9.2,45,35,1,0,2025-11-28,False,True,2025-10
U008359,WS000418,2025-11-01,60,37,79,11.7,17,11,1,0,2025-12-25,False,False,2025-11
U008360,WS002304,2025-11-05,56,114,1144,26.1,187,133,17,0,2025-12-28,True,False,2025-11
U008361,WS000172,2025-12-29,2,8,20,4.6,7,2,0,0,2025-12-25,False,False,2025-12
U008362,WS002078,2025-10-29,63,34,264,15.1,42,21,3,0,2025-12-31,False,False,2025-10
U008363,WS000432,2025-10-20,72,5,49,3.9,1,0,1,0,2025-12-31,False,False,2025-10
U008364,WS000685,2025-10-11,81,49,557,42.2,198,124,16,1,2025-12-08,True,True,2025-10
U008365,WS000484,2025-10-25,67,17,80,8.4,37,28,2,1,2025-12-26,False,False,2025-10
U008366,WS000842,2025-10-04,88,0,10,4.0,5,2,1,0,2025-12-03,False,True,2025-10
U008367,WS001482,2025-12-15,16,20,341,17.3,13,8,3,1,2025-12-30,False,False,2025-12
U008368,WS000644,2025-11-06,55,10,175,9.4,38,28,4,0,2025-12-25,False,False,2025-11
U008369,WS001197,2025-12-26,5,114,580,37.6,85,64,11,1,2025-12-26,True,False,2025-12
U008370,WS001809,2025-11-12,49,0,9,9.0,8,3,1,0,2025-12-10,False,True,2025-11
U008371,WS002073,2025-12-07,24,39,203,11.3,32,19,2,0,2025-12-29,False,False,2025-12
U008372,WS002042,2025-12-13,18,33,233,11.7,33,18,2,0,2025-12-30,False,False,2025-12
U008373,WS000407,2025-11-03,58,31,425,12.1,18,11,4,0,2025-12-27,False,False,2025-11
U008374,WS000632,2025-10-05,87,38,485,16.6,29,22,4,0,2025-12-31,False,False,2025-10
U008375,WS001490,2025-12-02,29,115,1931,29.2,171,109,19,4,2025-12-30,True,False,2025-12
U008376,WS001371,2025-11-10,51,25,476,16.0,29,17,3,0,2025-12-26,False,False,2025-11
U008377,WS000565,2025-10-06,86,21,464,14.3,12,8,4,2,2025-12-31,False,False,2025-10
U008378,WS000504,2025-11-01,60,38,261,9.4,32,24,2,2,2025-12-28,False,False,2025-11
U008379,WS000827,2025-10-24,68,9,8,8.7,3,1,0,0,2025-12-25,False,False,2025-10
U008380,WS001799,2025-10-14,78,2,3,8.5,9,5,0,0,2025-11-16,False,True,2025-10
U008381,WS001703,2025-10-23,69,9,149,19.8,24,14,3,0,2025-12-02,False,True,2025-10
U008382,WS000027,2025-12-06,25,2,15,3.9,6,2,0,0,2025-12-26,False,False,2025-12
U008383,WS001005,2025-12-25,6,7,37,6.0,4,1,0,0,2025-12-27,False,False,2025-12
U008384,WS001941,2025-12-10,21,9,48,5.6,9,4,0,0,2025-12-25,False,False,2025-12
U008385,WS001399,2025-11-05,56,8,40,9.0,9,4,1,0,2025-12-28,False,False,2025-11
U008386,WS001175,2025-10-25,67,3,9,4.9,8,3,1,0,2025-12-30,False,False,2025-10
U008387,WS002069,2025-11-03,58,12,65,16.1,18,9,1,0,2025-12-12,False,True,2025-11
U008388,WS000702,2025-12-08,23,46,85,13.4,43,33,1,0,2025-12-30,False,False,2025-12
U008389,WS000350,2025-12-20,11,5,48,8.2,6,3,1,0,2025-12-26,False,False,2025-12
U008390,WS001090,2025-11-28,33,6,5,5.1,7,3,0,0,2025-12-26,False,False,2025-11
U008391,WS001526,2025-10-11,81,53,220,40.0,159,139,7,0,2025-12-11,True,True,2025-10
U008392,WS001700,2025-12-18,13,25,303,12.5,25,18,1,0,2025-12-31,False,False,2025-12
U008393,WS001478,2025-12-27,4,77,858,43.4,179,125,14,1,2025-12-28,True,False,2025-12
U008394,WS001006,2025-12-18,13,6,12,4.4,1,0,1,0,2025-12-31,False,False,2025-12
U008395,WS000621,2025-12-25,6,152,1483,29.9,56,41,11,1,2025-12-27,True,False,2025-12
U008396,WS002170,2025-10-16,76,31,446,16.5,41,30,2,1,2025-12-27,False,False,2025-10
U008397,WS001728,2025-10-06,86,47,184,10.7,37,19,3,0,2025-12-26,False,False,2025-10
U008398,WS000935,2025-10-24,68,2,7,4.6,4,1,0,0,2025-11-02,False,True,2025-10
U008399,WS000566,2025-10-03,89,31,168,38.7,100,79,6,0,2025-12-12,True,True,2025-10
U008400,WS001757,2025-10-09,83,49,176,19.0,28,15,3,0,2025-12-30,False,False,2025-10
U008401,WS001694,2025-11-13,48,42,206,11.9,30,17,1,0,2025-12-26,False,False,2025-11
U008402,WS001677,2025-10-08,84,1,43,5.6,9,4,1,0,2025-12-26,False,False,2025-10
U008403,WS001880,2025-10-24,68,12,472,17.8,39,24,4,0,2025-12-28,False,False,2025-10
U008404,WS002115,2025-12-27,4,35,197,10.7,42,26,3,0,2025-12-25,False,False,2025-12
U008405,WS001482,2025-11-27,34,5,18,9.8,6,2,0,0,2025-12-28,False,False,2025-11
U008406,WS000122,2025-11-01,60,177,1859,43.0,106,95,6,1,2025-12-29,True,False,2025-11
U008407,WS001813,2025-11-17,44,32,445,18.8,14,10,3,0,2025-12-26,False,False,2025-11
U008408,WS000597,2025-10-27,65,21,215,10.3,26,20,3,0,2025-12-28,False,False,2025-10
U008409,WS000041,2025-10-09,83,144,969,36.4,97,64,17,0,2025-12-28,True,False,2025-10
U008410,WS002120,2025-11-01,60,33,489,15.5,13,6,1,0,2025-12-26,False,False,2025-11
U008411,WS000286,2025-10-04,88,10,130,17.0,30,15,2,0,2025-10-27,False,True,2025-10
U008412,WS000348,2025-10-18,74,96,532,39.5,93,67,9,3,2025-12-29,True,False,2025-10
U008413,WS001386,2025-12-27,4,185,930,22.0,91,56,13,0,2025-12-31,True,False,2025-12
U008414,WS001290,2025-12-13,18,34,136,15.4,49,29,1,0,2025-12-29,False,False,2025-12
U008415,WS001646,2025-10-02,90,27,219,17.3,15,11,3,0,2025-12-31,False,False,2025-10
U008416,WS000674,2025-11-12,49,7,13,8.1,0,0,1,0,2025-12-28,False,False,2025-11
U008417,WS001778,2025-12-09,22,110,565,37.0,196,124,18,1,2025-12-26,True,False,2025-12
U008418,WS000252,2025-10-25,67,1,39,8.6,1,0,1,0,2025-12-30,False,False,2025-10
U008419,WS001611,2025-10-24,68,5,17,4.9,7,4,0,0,2025-12-31,False,False,2025-10
U008420,WS000152,2025-11-15,46,22,58,13.5,43,22,2,0,2025-12-28,False,False,2025-11
U008421,WS000619,2025-12-17,14,5,27,6.2,2,0,1,0,2025-12-30,False,False,2025-12
U008422,WS002354,2025-10-08,84,41,160,18.4,34,17,2,0,2025-12-27,False,False,2025-10
U008423,WS000237,2025-12-14,17,41,407,8.6,21,12,1,0,2025-12-27,False,False,2025-12
U008424,WS002130,2025-12-11,20,1,2,5.2,8,2,0,0,2025-12-24,False,False,2025-12
U008425,WS001212,2025-11-27,34,27,461,11.9,47,36,2,0,2025-12-25,False,False,2025-11
U008426,WS001718,2025-12-30,1,68,604,38.8,274,200,19,0,2025-12-25,True,False,2025-12
U008427,WS001647,2025-11-23,38,5,73,12.8,18,9,2,0,2025-12-03,False,True,2025-11
U008428,WS002268,2025-11-07,54,39,589,33.3,277,245,5,1,2025-12-12,True,True,2025-11
U008429,WS001247,2025-12-24,7,166,1657,23.9,224,175,19,0,2025-12-25,True,False,2025-12
U008430,WS001285,2025-12-23,8,109,1379,26.3,130,107,9,4,2025-12-25,True,False,2025-12
U008431,WS001410,2025-10-22,70,40,405,14.1,14,10,1,2,2025-12-31,False,False,2025-10
U008432,WS000033,2025-12-09,22,24,376,16.0,43,28,1,0,2025-12-30,False,False,2025-12
U008433,WS001146,2025-11-26,35,40,325,9.6,16,11,2,0,2025-12-27,False,False,2025-11
U008434,WS002162,2025-12-28,3,151,1246,41.0,210,174,12,5,2025-12-26,True,False,2025-12
